block1,block2,block3,block4,block5,block6,block7,total_compute_time,total_comm_time,total_inference_time
E2,E3,C,C,C,E3,E3,0.16040000000000001,0.8344130559999999,0.9948130559999999
E2,E3,C,C,C,E3,C,0.16025,0.8676898559999999,1.027939856
E2,E3,C,C,C,C,E1,0.14896666666666666,0.759473792,0.9084404586666667
E2,E3,C,C,C,C,E2,0.1487,0.7584410239999999,0.907141024
E2,E3,C,C,C,C,E3,0.1487,0.757408256,0.906108256
E2,E3,C,C,C,C,C,0.14855,0.724131456,0.8726814559999999
E2,C,E1,E1,E1,E1,E1,0.36393333333333333,2.0534821119999997,2.417415445333333
E2,C,E1,E1,E1,E1,E2,0.3636666666666667,2.0545148799999997,2.4181815466666663
E2,C,E1,E1,E1,E1,E3,0.3636666666666667,2.0555476479999997,2.4192143146666663
E2,C,E1,E1,E1,E1,C,0.36351666666666665,2.0888244479999996,2.452341114666666
E2,C,E1,E1,E1,E2,E1,0.34313333333333335,2.056317696,2.399451029333333
E2,C,E1,E1,E1,E2,E2,0.3428666666666667,2.055284928,2.3981515946666665
E2,C,E1,E1,E1,E2,E3,0.3428666666666667,2.056317696,2.3991843626666665
E2,C,E1,E1,E1,E2,C,0.34271666666666667,2.0895944959999997,2.4323111626666662
E2,C,E1,E1,E1,E3,E1,0.34313333333333335,2.05915328,2.402286613333333
E2,C,E1,E1,E1,E3,E2,0.3428666666666667,2.058120512,2.4009871786666666
E2,C,E1,E1,E1,E3,E3,0.3428666666666667,2.057087744,2.3999544106666666
E2,C,E1,E1,E1,E3,C,0.34271666666666667,2.090364544,2.4330812106666664
E2,C,E1,E1,E1,C,E1,0.33143333333333336,2.2027116799999997,2.534145013333333
E2,C,E1,E1,E1,C,E2,0.3311666666666667,2.2016789119999998,2.5328455786666666
E2,C,E1,E1,E1,C,E3,0.3311666666666667,2.200646144,2.5318128106666666
E2,C,E1,E1,E1,C,C,0.3310166666666667,2.167369344,2.4983860106666667
E2,C,E1,E1,E2,E1,E1,0.2874,2.0578905599999997,2.3452905599999996
E2,C,E1,E1,E2,E1,E2,0.28713333333333335,2.0589233279999997,2.346056661333333
E2,C,E1,E1,E2,E1,E3,0.28713333333333335,2.0599560959999996,2.347089429333333
E2,C,E1,E1,E2,E1,C,0.2869833333333333,2.0932328959999995,2.3802162293333327
E2,C,E1,E1,E2,E2,E1,0.26659999999999995,2.0571205119999996,2.3237205119999995
E2,C,E1,E1,E2,E2,E2,0.2663333333333333,2.0560877439999996,2.322421077333333
E2,C,E1,E1,E2,E2,E3,0.2663333333333333,2.0571205119999996,2.323453845333333
E2,C,E1,E1,E2,E2,C,0.26618333333333327,2.0903973119999995,2.3565806453333327
E2,C,E1,E1,E2,E3,E1,0.26659999999999995,2.0599560959999996,2.3265560959999996
E2,C,E1,E1,E2,E3,E2,0.2663333333333333,2.0589233279999997,2.325256661333333
E2,C,E1,E1,E2,E3,E3,0.2663333333333333,2.0578905599999997,2.324223893333333
E2,C,E1,E1,E2,E3,C,0.26618333333333327,2.0911673599999996,2.357350693333333
E2,C,E1,E1,E2,C,E1,0.25489999999999996,2.2035144959999995,2.4584144959999996
E2,C,E1,E1,E2,C,E2,0.2546333333333333,2.2024817279999995,2.457115061333333
E2,C,E1,E1,E2,C,E3,0.2546333333333333,2.2014489599999996,2.456082293333333
E2,C,E1,E1,E2,C,C,0.2544833333333333,2.1681721599999997,2.422655493333333
E2,C,E1,E1,E3,E1,E1,0.2874,2.062299008,2.349699008
E2,C,E1,E1,E3,E1,E2,0.28713333333333335,2.063331776,2.3504651093333333
E2,C,E1,E1,E3,E1,E3,0.28713333333333335,2.064364544,2.3514978773333333
E2,C,E1,E1,E3,E1,C,0.2869833333333333,2.097641344,2.384624677333333
E2,C,E1,E1,E3,E2,E1,0.26659999999999995,2.06152896,2.32812896
E2,C,E1,E1,E3,E2,E2,0.2663333333333333,2.060496192,2.3268295253333333
E2,C,E1,E1,E3,E2,E3,0.2663333333333333,2.06152896,2.3278622933333333
E2,C,E1,E1,E3,E2,C,0.26618333333333327,2.09480576,2.360989093333333
E2,C,E1,E1,E3,E3,E1,0.26659999999999995,2.060758912,2.327358912
E2,C,E1,E1,E3,E3,E2,0.2663333333333333,2.059726144,2.326059477333333
E2,C,E1,E1,E3,E3,E3,0.2663333333333333,2.058693376,2.325026709333333
E2,C,E1,E1,E3,E3,C,0.26618333333333327,2.091970176,2.358153509333333
E2,C,E1,E1,E3,C,E1,0.25489999999999996,2.2043173119999997,2.459217312
E2,C,E1,E1,E3,C,E2,0.2546333333333333,2.2032845439999997,2.4579178773333332
E2,C,E1,E1,E3,C,E3,0.2546333333333333,2.2022517759999998,2.4568851093333333
E2,C,E1,E1,E3,C,C,0.2544833333333333,2.168974976,2.4234583093333333
E2,C,E1,E1,C,E1,E1,0.24434999999999998,2.363143808,2.6074938079999996
E2,C,E1,E1,C,E1,E2,0.24408333333333332,2.3641765759999998,2.608259909333333
E2,C,E1,E1,C,E1,E3,0.24408333333333332,2.3652093439999997,2.609292677333333
E2,C,E1,E1,C,E1,C,0.2439333333333333,2.3984861439999996,2.6424194773333327
E2,C,E1,E1,C,E2,E1,0.22355,2.3623737599999997,2.5859237599999996
E2,C,E1,E1,C,E2,E2,0.22328333333333333,2.3613409919999997,2.584624325333333
E2,C,E1,E1,C,E2,E3,0.22328333333333333,2.3623737599999997,2.585657093333333
E2,C,E1,E1,C,E2,C,0.22313333333333332,2.3956505599999995,2.6187838933333327
E2,C,E1,E1,C,E3,E1,0.22355,2.3616037119999995,2.5851537119999994
E2,C,E1,E1,C,E3,E2,0.22328333333333333,2.3605709439999996,2.583854277333333
E2,C,E1,E1,C,E3,E3,0.22328333333333333,2.3595381759999996,2.582821509333333
E2,C,E1,E1,C,E3,C,0.22313333333333332,2.3928149759999995,2.6159483093333327
E2,C,E1,E1,C,C,E1,0.21184999999999998,2.2845989119999994,2.4964489119999995
E2,C,E1,E1,C,C,E2,0.21158333333333332,2.2835661439999995,2.495149477333333
E2,C,E1,E1,C,C,E3,0.21158333333333332,2.2825333759999995,2.494116709333333
E2,C,E1,E1,C,C,C,0.2114333333333333,2.2492565759999996,2.460689909333333
E2,C,E1,E2,E1,E1,E1,0.34286666666666665,2.0602990079999994,2.403165674666666
E2,C,E1,E2,E1,E1,E2,0.3426,2.0613317759999994,2.4039317759999994
E2,C,E1,E2,E1,E1,E3,0.3426,2.0623645439999994,2.4049645439999994
E2,C,E1,E2,E1,E1,C,0.34245,2.0956413439999992,2.438091343999999
E2,C,E1,E2,E1,E2,E1,0.32206666666666667,2.0631345919999995,2.385201258666666
E2,C,E1,E2,E1,E2,E2,0.32180000000000003,2.0621018239999995,2.3839018239999996
E2,C,E1,E2,E1,E2,E3,0.32180000000000003,2.0631345919999995,2.3849345919999996
E2,C,E1,E2,E1,E2,C,0.32165,2.0964113919999994,2.4180613919999994
E2,C,E1,E2,E1,E3,E1,0.32206666666666667,2.0659701759999995,2.3880368426666663
E2,C,E1,E2,E1,E3,E2,0.32180000000000003,2.0649374079999996,2.3867374079999997
E2,C,E1,E2,E1,E3,E3,0.32180000000000003,2.0639046399999996,2.3857046399999997
E2,C,E1,E2,E1,E3,C,0.32165,2.0971814399999995,2.4188314399999995
E2,C,E1,E2,E1,C,E1,0.3103666666666667,2.2095285759999994,2.5198952426666663
E2,C,E1,E2,E1,C,E2,0.31010000000000004,2.2084958079999994,2.5185958079999997
E2,C,E1,E2,E1,C,E3,0.31010000000000004,2.2074630399999995,2.5175630399999998
E2,C,E1,E2,E1,C,C,0.30995,2.1741862399999996,2.4841362399999998
E2,C,E1,E2,E2,E1,E1,0.2663333333333333,2.0594961919999997,2.325829525333333
E2,C,E1,E2,E2,E1,E2,0.2660666666666667,2.0605289599999996,2.3265956266666663
E2,C,E1,E2,E2,E1,E3,0.2660666666666667,2.0615617279999996,2.3276283946666663
E2,C,E1,E2,E2,E1,C,0.26591666666666663,2.0948385279999995,2.360755194666666
E2,C,E1,E2,E2,E2,E1,0.24553333333333335,2.0587261439999995,2.304259477333333
E2,C,E1,E2,E2,E2,E2,0.2452666666666667,2.0576933759999996,2.3029600426666663
E2,C,E1,E2,E2,E2,E3,0.2452666666666667,2.0587261439999995,2.3039928106666663
E2,C,E1,E2,E2,E2,C,0.24511666666666668,2.0920029439999994,2.337119610666666
E2,C,E1,E2,E2,E3,E1,0.24553333333333335,2.0615617279999996,2.307095061333333
E2,C,E1,E2,E2,E3,E2,0.2452666666666667,2.0605289599999996,2.3057956266666664
E2,C,E1,E2,E2,E3,E3,0.2452666666666667,2.0594961919999997,2.3047628586666664
E2,C,E1,E2,E2,E3,C,0.24511666666666668,2.0927729919999996,2.337889658666666
E2,C,E1,E2,E2,C,E1,0.23383333333333334,2.2051201279999995,2.438953461333333
E2,C,E1,E2,E2,C,E2,0.23356666666666667,2.2040873599999995,2.437654026666666
E2,C,E1,E2,E2,C,E3,0.23356666666666667,2.2030545919999995,2.436621258666666
E2,C,E1,E2,E2,C,C,0.23341666666666666,2.1697777919999996,2.4031944586666665
E2,C,E1,E2,E3,E1,E1,0.2663333333333333,2.0639046399999996,2.330237973333333
E2,C,E1,E2,E3,E1,E2,0.2660666666666667,2.0649374079999996,2.3310040746666663
E2,C,E1,E2,E3,E1,E3,0.2660666666666667,2.0659701759999995,2.332036842666666
E2,C,E1,E2,E3,E1,C,0.26591666666666663,2.0992469759999994,2.365163642666666
E2,C,E1,E2,E3,E2,E1,0.24553333333333335,2.0631345919999995,2.308667925333333
E2,C,E1,E2,E3,E2,E2,0.2452666666666667,2.0621018239999995,2.3073684906666663
E2,C,E1,E2,E3,E2,E3,0.2452666666666667,2.0631345919999995,2.3084012586666662
E2,C,E1,E2,E3,E2,C,0.24511666666666668,2.0964113919999994,2.341528058666666
E2,C,E1,E2,E3,E3,E1,0.24553333333333335,2.0623645439999994,2.3078978773333327
E2,C,E1,E2,E3,E3,E2,0.2452666666666667,2.0613317759999994,2.306598442666666
E2,C,E1,E2,E3,E3,E3,0.2452666666666667,2.0602990079999994,2.305565674666666
E2,C,E1,E2,E3,E3,C,0.24511666666666668,2.0935758079999993,2.338692474666666
E2,C,E1,E2,E3,C,E1,0.23383333333333334,2.205922943999999,2.4397562773333323
E2,C,E1,E2,E3,C,E2,0.23356666666666667,2.2048901759999993,2.4384568426666657
E2,C,E1,E2,E3,C,E3,0.23356666666666667,2.2038574079999993,2.4374240746666658
E2,C,E1,E2,E3,C,C,0.23341666666666666,2.1705806079999994,2.4039972746666662
E2,C,E1,E2,C,E1,E1,0.22328333333333333,2.3647494399999998,2.588032773333333
E2,C,E1,E2,C,E1,E2,0.22301666666666667,2.3657822079999997,2.5887988746666664
E2,C,E1,E2,C,E1,E3,0.22301666666666667,2.3668149759999997,2.5898316426666663
E2,C,E1,E2,C,E1,C,0.22286666666666666,2.4000917759999996,2.622958442666666
E2,C,E1,E2,C,E2,E1,0.20248333333333335,2.3639793919999996,2.566462725333333
E2,C,E1,E2,C,E2,E2,0.20221666666666668,2.3629466239999997,2.5651632906666664
E2,C,E1,E2,C,E2,E3,0.20221666666666668,2.3639793919999996,2.5661960586666663
E2,C,E1,E2,C,E2,C,0.20206666666666667,2.3972561919999995,2.599322858666666
E2,C,E1,E2,C,E3,E1,0.20248333333333335,2.3632093439999995,2.565692677333333
E2,C,E1,E2,C,E3,E2,0.20221666666666668,2.3621765759999995,2.5643932426666662
E2,C,E1,E2,C,E3,E3,0.20221666666666668,2.3611438079999996,2.5633604746666663
E2,C,E1,E2,C,E3,C,0.20206666666666667,2.3944206079999995,2.596487274666666
E2,C,E1,E2,C,C,E1,0.19078333333333333,2.2862045439999994,2.476987877333333
E2,C,E1,E2,C,C,E2,0.19051666666666667,2.2851717759999994,2.475688442666666
E2,C,E1,E2,C,C,E3,0.19051666666666667,2.2841390079999995,2.474655674666666
E2,C,E1,E2,C,C,C,0.19036666666666666,2.2508622079999996,2.4412288746666664
E2,C,E1,E3,E1,E1,E1,0.34286666666666665,2.067115904,2.4099825706666667
E2,C,E1,E3,E1,E1,E2,0.3426,2.068148672,2.410748672
E2,C,E1,E3,E1,E1,E3,0.3426,2.06918144,2.41178144
E2,C,E1,E3,E1,E1,C,0.34245,2.10245824,2.4449082399999997
E2,C,E1,E3,E1,E2,E1,0.32206666666666667,2.069951488,2.392018154666667
E2,C,E1,E3,E1,E2,E2,0.32180000000000003,2.06891872,2.39071872
E2,C,E1,E3,E1,E2,E3,0.32180000000000003,2.069951488,2.391751488
E2,C,E1,E3,E1,E2,C,0.32165,2.103228288,2.424878288
E2,C,E1,E3,E1,E3,E1,0.32206666666666667,2.072787072,2.394853738666667
E2,C,E1,E3,E1,E3,E2,0.32180000000000003,2.071754304,2.3935543040000002
E2,C,E1,E3,E1,E3,E3,0.32180000000000003,2.070721536,2.3925215360000003
E2,C,E1,E3,E1,E3,C,0.32165,2.103998336,2.425648336
E2,C,E1,E3,E1,C,E1,0.3103666666666667,2.216345472,2.5267121386666664
E2,C,E1,E3,E1,C,E2,0.31010000000000004,2.215312704,2.525412704
E2,C,E1,E3,E1,C,E3,0.31010000000000004,2.214279936,2.524379936
E2,C,E1,E3,E1,C,C,0.30995,2.181003136,2.4909531360000003
E2,C,E1,E3,E2,E1,E1,0.2663333333333333,2.066313088,2.332646421333333
E2,C,E1,E3,E2,E1,E2,0.2660666666666667,2.0673458559999998,2.3334125226666664
E2,C,E1,E3,E2,E1,E3,0.2660666666666667,2.0683786239999997,2.3344452906666664
E2,C,E1,E3,E2,E1,C,0.26591666666666663,2.1016554239999996,2.367572090666666
E2,C,E1,E3,E2,E2,E1,0.24553333333333335,2.0655430399999997,2.311076373333333
E2,C,E1,E3,E2,E2,E2,0.2452666666666667,2.0645102719999997,2.3097769386666664
E2,C,E1,E3,E2,E2,E3,0.2452666666666667,2.0655430399999997,2.3108097066666664
E2,C,E1,E3,E2,E2,C,0.24511666666666668,2.0988198399999995,2.343936506666666
E2,C,E1,E3,E2,E3,E1,0.24553333333333335,2.0683786239999997,2.313911957333333
E2,C,E1,E3,E2,E3,E2,0.2452666666666667,2.0673458559999998,2.3126125226666665
E2,C,E1,E3,E2,E3,E3,0.2452666666666667,2.066313088,2.3115797546666665
E2,C,E1,E3,E2,E3,C,0.24511666666666668,2.0995898879999997,2.3447065546666663
E2,C,E1,E3,E2,C,E1,0.23383333333333334,2.2119370239999996,2.445770357333333
E2,C,E1,E3,E2,C,E2,0.23356666666666667,2.2109042559999996,2.444470922666666
E2,C,E1,E3,E2,C,E3,0.23356666666666667,2.2098714879999997,2.443438154666666
E2,C,E1,E3,E2,C,C,0.23341666666666666,2.1765946879999998,2.4100113546666666
E2,C,E1,E3,E3,E1,E1,0.2663333333333333,2.065510272,2.3318436053333333
E2,C,E1,E3,E3,E1,E2,0.2660666666666667,2.06654304,2.3326097066666667
E2,C,E1,E3,E3,E1,E3,0.2660666666666667,2.067575808,2.3336424746666666
E2,C,E1,E3,E3,E1,C,0.26591666666666663,2.100852608,2.3667692746666664
E2,C,E1,E3,E3,E2,E1,0.24553333333333335,2.064740224,2.3102735573333333
E2,C,E1,E3,E3,E2,E2,0.2452666666666667,2.063707456,2.3089741226666667
E2,C,E1,E3,E3,E2,E3,0.2452666666666667,2.064740224,2.3100068906666666
E2,C,E1,E3,E3,E2,C,0.24511666666666668,2.098017024,2.3431336906666664
E2,C,E1,E3,E3,E3,E1,0.24553333333333335,2.0639701759999998,2.309503509333333
E2,C,E1,E3,E3,E3,E2,0.2452666666666667,2.062937408,2.3082040746666665
E2,C,E1,E3,E3,E3,E3,0.2452666666666667,2.06190464,2.3071713066666666
E2,C,E1,E3,E3,E3,C,0.24511666666666668,2.0951814399999997,2.3402981066666664
E2,C,E1,E3,E3,C,E1,0.23383333333333334,2.2075285759999996,2.4413619093333327
E2,C,E1,E3,E3,C,E2,0.23356666666666667,2.2064958079999997,2.440062474666666
E2,C,E1,E3,E3,C,E3,0.23356666666666667,2.2054630399999997,2.439029706666666
E2,C,E1,E3,E3,C,C,0.23341666666666666,2.17218624,2.4056029066666667
E2,C,E1,E3,C,E1,E1,0.22328333333333333,2.366355072,2.5896384053333334
E2,C,E1,E3,C,E1,E2,0.22301666666666667,2.36738784,2.5904045066666668
E2,C,E1,E3,C,E1,E3,0.22301666666666667,2.368420608,2.5914372746666667
E2,C,E1,E3,C,E1,C,0.22286666666666666,2.401697408,2.6245640746666665
E2,C,E1,E3,C,E2,E1,0.20248333333333335,2.365585024,2.5680683573333334
E2,C,E1,E3,C,E2,E2,0.20221666666666668,2.364552256,2.566768922666667
E2,C,E1,E3,C,E2,E3,0.20221666666666668,2.365585024,2.5678016906666667
E2,C,E1,E3,C,E2,C,0.20206666666666667,2.398861824,2.6009284906666665
E2,C,E1,E3,C,E3,E1,0.20248333333333335,2.364814976,2.5672983093333333
E2,C,E1,E3,C,E3,E2,0.20221666666666668,2.363782208,2.5659988746666667
E2,C,E1,E3,C,E3,E3,0.20221666666666668,2.36274944,2.5649661066666667
E2,C,E1,E3,C,E3,C,0.20206666666666667,2.39602624,2.5980929066666665
E2,C,E1,E3,C,C,E1,0.19078333333333333,2.287810176,2.4785935093333333
E2,C,E1,E3,C,C,E2,0.19051666666666667,2.286777408,2.4772940746666663
E2,C,E1,E3,C,C,E3,0.19051666666666667,2.28574464,2.4762613066666663
E2,C,E1,E3,C,C,C,0.19036666666666666,2.25246784,2.442834506666667
E2,C,E1,C,E1,E1,E1,0.3310166666666666,2.6088055039999998,2.9398221706666665
E2,C,E1,C,E1,E1,E2,0.33075,2.6098382719999997,2.940588272
E2,C,E1,C,E1,E1,E3,0.33075,2.6108710399999997,2.94162104
E2,C,E1,C,E1,E1,C,0.33059999999999995,2.6441478399999996,2.9747478399999996
E2,C,E1,C,E1,E2,E1,0.31021666666666664,2.611641088,2.9218577546666666
E2,C,E1,C,E1,E2,E2,0.30995,2.61060832,2.92055832
E2,C,E1,C,E1,E2,E3,0.30995,2.611641088,2.921591088
E2,C,E1,C,E1,E2,C,0.30979999999999996,2.6449178879999997,2.954717888
E2,C,E1,C,E1,E3,E1,0.31021666666666664,2.614476672,2.9246933386666667
E2,C,E1,C,E1,E3,E2,0.30995,2.613443904,2.923393904
E2,C,E1,C,E1,E3,E3,0.30995,2.612411136,2.922361136
E2,C,E1,C,E1,E3,C,0.30979999999999996,2.645687936,2.955487936
E2,C,E1,C,E1,C,E1,0.29851666666666665,2.7580350719999998,3.0565517386666663
E2,C,E1,C,E1,C,E2,0.29825,2.757002304,3.0552523039999997
E2,C,E1,C,E1,C,E3,0.29825,2.755969536,3.0542195359999997
E2,C,E1,C,E1,C,C,0.2981,2.722692736,3.0207927359999998
E2,C,E1,C,E2,E1,E1,0.2544833333333333,2.608002688,2.8624860213333334
E2,C,E1,C,E2,E1,E2,0.25421666666666665,2.609035456,2.8632521226666667
E2,C,E1,C,E2,E1,E3,0.25421666666666665,2.610068224,2.8642848906666667
E2,C,E1,C,E2,E1,C,0.2540666666666666,2.643345024,2.8974116906666665
E2,C,E1,C,E2,E2,E1,0.23368333333333333,2.60723264,2.8409159733333333
E2,C,E1,C,E2,E2,E2,0.23341666666666666,2.606199872,2.8396165386666667
E2,C,E1,C,E2,E2,E3,0.23341666666666666,2.60723264,2.8406493066666667
E2,C,E1,C,E2,E2,C,0.23326666666666665,2.6405094399999998,2.8737761066666665
E2,C,E1,C,E2,E3,E1,0.23368333333333333,2.610068224,2.8437515573333334
E2,C,E1,C,E2,E3,E2,0.23341666666666666,2.609035456,2.842452122666667
E2,C,E1,C,E2,E3,E3,0.23341666666666666,2.608002688,2.841419354666667
E2,C,E1,C,E2,E3,C,0.23326666666666665,2.641279488,2.8745461546666666
E2,C,E1,C,E2,C,E1,0.2219833333333333,2.753626624,2.975609957333333
E2,C,E1,C,E2,C,E2,0.22171666666666665,2.752593856,2.9743105226666664
E2,C,E1,C,E2,C,E3,0.22171666666666665,2.751561088,2.9732777546666664
E2,C,E1,C,E2,C,C,0.22156666666666663,2.718284288,2.9398509546666665
E2,C,E1,C,E3,E1,E1,0.2544833333333333,2.6071998720000003,2.8616832053333336
E2,C,E1,C,E3,E1,E2,0.25421666666666665,2.60823264,2.862449306666667
E2,C,E1,C,E3,E1,E3,0.25421666666666665,2.609265408,2.863482074666667
E2,C,E1,C,E3,E1,C,0.2540666666666666,2.642542208,2.8966088746666667
E2,C,E1,C,E3,E2,E1,0.23368333333333333,2.606429824,2.8401131573333336
E2,C,E1,C,E3,E2,E2,0.23341666666666666,2.605397056,2.838813722666667
E2,C,E1,C,E3,E2,E3,0.23341666666666666,2.606429824,2.839846490666667
E2,C,E1,C,E3,E2,C,0.23326666666666665,2.639706624,2.8729732906666667
E2,C,E1,C,E3,E3,E1,0.23368333333333333,2.605659776,2.8393431093333334
E2,C,E1,C,E3,E3,E2,0.23341666666666666,2.604627008,2.838043674666667
E2,C,E1,C,E3,E3,E3,0.23341666666666666,2.60359424,2.837010906666667
E2,C,E1,C,E3,E3,C,0.23326666666666665,2.63687104,2.8701377066666667
E2,C,E1,C,E3,C,E1,0.2219833333333333,2.749218176,2.971201509333333
E2,C,E1,C,E3,C,E2,0.22171666666666665,2.748185408,2.9699020746666664
E2,C,E1,C,E3,C,E3,0.22171666666666665,2.74715264,2.9688693066666665
E2,C,E1,C,E3,C,C,0.22156666666666663,2.71387584,2.9354425066666665
E2,C,E1,C,C,E1,E1,0.21143333333333333,2.526918272,2.7383516053333334
E2,C,E1,C,C,E1,E2,0.21116666666666667,2.52795104,2.7391177066666668
E2,C,E1,C,C,E1,E3,0.21116666666666667,2.528983808,2.7401504746666667
E2,C,E1,C,C,E1,C,0.21101666666666666,2.562260608,2.7732772746666665
E2,C,E1,C,C,E2,E1,0.19063333333333335,2.526148224,2.7167815573333334
E2,C,E1,C,C,E2,E2,0.19036666666666668,2.525115456,2.7154821226666668
E2,C,E1,C,C,E2,E3,0.19036666666666668,2.526148224,2.7165148906666667
E2,C,E1,C,C,E2,C,0.19021666666666667,2.559425024,2.7496416906666665
E2,C,E1,C,C,E3,E1,0.19063333333333335,2.525378176,2.7160115093333332
E2,C,E1,C,C,E3,E2,0.19036666666666668,2.524345408,2.7147120746666666
E2,C,E1,C,C,E3,E3,0.19036666666666668,2.52331264,2.7136793066666667
E2,C,E1,C,C,E3,C,0.19021666666666667,2.5565894399999998,2.7468061066666665
E2,C,E1,C,C,C,E1,0.17893333333333333,2.4483733759999997,2.627306709333333
E2,C,E1,C,C,C,E2,0.17866666666666667,2.4473406079999998,2.6260072746666663
E2,C,E1,C,C,C,E3,0.17866666666666667,2.44630784,2.6249745066666663
E2,C,E1,C,C,C,C,0.17851666666666666,2.41303104,2.591547706666667
E2,C,E2,E1,E1,E1,E1,0.34206666666666663,2.050270848,2.3923375146666666
E2,C,E2,E1,E1,E1,E2,0.3418,2.0513036159999998,2.393103616
E2,C,E2,E1,E1,E1,E3,0.3418,2.0523363839999997,2.394136384
E2,C,E2,E1,E1,E1,C,0.34164999999999995,2.0856131839999996,2.4272631839999996
E2,C,E2,E1,E1,E2,E1,0.32126666666666664,2.053106432,2.3743730986666667
E2,C,E2,E1,E1,E2,E2,0.321,2.052073664,2.373073664
E2,C,E2,E1,E1,E2,E3,0.321,2.053106432,2.374106432
E2,C,E2,E1,E1,E2,C,0.32084999999999997,2.0863832319999998,2.407233232
E2,C,E2,E1,E1,E3,E1,0.32126666666666664,2.055942016,2.3772086826666667
E2,C,E2,E1,E1,E3,E2,0.321,2.054909248,2.375909248
E2,C,E2,E1,E1,E3,E3,0.321,2.05387648,2.37487648
E2,C,E2,E1,E1,E3,C,0.32084999999999997,2.08715328,2.40800328
E2,C,E2,E1,E1,C,E1,0.30956666666666666,2.199500416,2.5090670826666663
E2,C,E2,E1,E1,C,E2,0.3093,2.198467648,2.5077676479999997
E2,C,E2,E1,E1,C,E3,0.3093,2.19743488,2.5067348799999998
E2,C,E2,E1,E1,C,C,0.30915,2.16415808,2.47330808
E2,C,E2,E1,E2,E1,E1,0.2655333333333333,2.0546792959999998,2.320212629333333
E2,C,E2,E1,E2,E1,E2,0.26526666666666665,2.0557120639999997,2.3209787306666665
E2,C,E2,E1,E2,E1,E3,0.26526666666666665,2.0567448319999997,2.3220114986666665
E2,C,E2,E1,E2,E1,C,0.2651166666666666,2.0900216319999996,2.3551382986666662
E2,C,E2,E1,E2,E2,E1,0.24473333333333333,2.0539092479999996,2.298642581333333
E2,C,E2,E1,E2,E2,E2,0.24446666666666667,2.0528764799999997,2.2973431466666665
E2,C,E2,E1,E2,E2,E3,0.24446666666666667,2.0539092479999996,2.2983759146666665
E2,C,E2,E1,E2,E2,C,0.24431666666666665,2.0871860479999995,2.3315027146666663
E2,C,E2,E1,E2,E3,E1,0.24473333333333333,2.0567448319999997,2.301478165333333
E2,C,E2,E1,E2,E3,E2,0.24446666666666667,2.0557120639999997,2.3001787306666666
E2,C,E2,E1,E2,E3,E3,0.24446666666666667,2.0546792959999998,2.2991459626666666
E2,C,E2,E1,E2,E3,C,0.24431666666666665,2.0879560959999997,2.3322727626666664
E2,C,E2,E1,E2,C,E1,0.23303333333333331,2.2003032319999996,2.4333365653333328
E2,C,E2,E1,E2,C,E2,0.23276666666666665,2.1992704639999996,2.432037130666666
E2,C,E2,E1,E2,C,E3,0.23276666666666665,2.1982376959999996,2.431004362666666
E2,C,E2,E1,E2,C,C,0.23261666666666664,2.1649608959999997,2.397577562666666
E2,C,E2,E1,E3,E1,E1,0.2655333333333333,2.059087744,2.3246210773333336
E2,C,E2,E1,E3,E1,E2,0.26526666666666665,2.060120512,2.325387178666667
E2,C,E2,E1,E3,E1,E3,0.26526666666666665,2.06115328,2.326419946666667
E2,C,E2,E1,E3,E1,C,0.2651166666666666,2.09443008,2.3595467466666666
E2,C,E2,E1,E3,E2,E1,0.24473333333333333,2.058317696,2.3030510293333335
E2,C,E2,E1,E3,E2,E2,0.24446666666666667,2.057284928,2.301751594666667
E2,C,E2,E1,E3,E2,E3,0.24446666666666667,2.058317696,2.302784362666667
E2,C,E2,E1,E3,E2,C,0.24431666666666665,2.091594496,2.3359111626666667
E2,C,E2,E1,E3,E3,E1,0.24473333333333333,2.057547648,2.3022809813333334
E2,C,E2,E1,E3,E3,E2,0.24446666666666667,2.05651488,2.3009815466666668
E2,C,E2,E1,E3,E3,E3,0.24446666666666667,2.055482112,2.299948778666667
E2,C,E2,E1,E3,E3,C,0.24431666666666665,2.088758912,2.3330755786666666
E2,C,E2,E1,E3,C,E1,0.23303333333333331,2.2011060479999998,2.434139381333333
E2,C,E2,E1,E3,C,E2,0.23276666666666665,2.20007328,2.4328399466666664
E2,C,E2,E1,E3,C,E3,0.23276666666666665,2.199040512,2.4318071786666664
E2,C,E2,E1,E3,C,C,0.23261666666666664,2.165763712,2.3983803786666664
E2,C,E2,E1,C,E1,E1,0.22248333333333334,2.359932544,2.582415877333333
E2,C,E2,E1,C,E1,E2,0.22221666666666667,2.360965312,2.5831819786666665
E2,C,E2,E1,C,E1,E3,0.22221666666666667,2.3619980799999998,2.5842147466666665
E2,C,E2,E1,C,E1,C,0.22206666666666666,2.3952748799999997,2.6173415466666663
E2,C,E2,E1,C,E2,E1,0.20168333333333335,2.3591624959999997,2.560845829333333
E2,C,E2,E1,C,E2,E2,0.2014166666666667,2.3581297279999998,2.5595463946666666
E2,C,E2,E1,C,E2,E3,0.2014166666666667,2.3591624959999997,2.5605791626666665
E2,C,E2,E1,C,E2,C,0.20126666666666668,2.3924392959999996,2.5937059626666663
E2,C,E2,E1,C,E3,E1,0.20168333333333335,2.3583924479999996,2.560075781333333
E2,C,E2,E1,C,E3,E2,0.2014166666666667,2.3573596799999996,2.5587763466666664
